Chromophore,Solvent,lambda_abs,lambda_em,QY,log_eps,Lifetime (ns),Molecular weight (g mol-1),Reference,split,strict_core
Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CO,578.0,594.5,0.84,5.214844,4.08,462.135114624,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccccc3oc12,CO,580.5,595.0,0.88,5.214844,4.44,462.135114624,10.1021/acs.joc.8b02933,val,True
Cc1ccccc1C1=C2C=c3c(oc4ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccccc3oc12,CCOC(C)=O,582.0,595.0,0.93,5.227887,4.41,462.135114624,10.1021/acs.joc.8b02933,val,True
Cc1ccccc1C1=C2C=c3c(oc4ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccccc3oc12,C1CCCCC1,586.5,595.5,0.88,5.332438,4.21,462.135114624,10.1021/acs.joc.8b02933,val,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,C1CCCCC1,592.5,612.0,0.63,5.136721,2.47,476.11437918,10.1021/acs.joc.8b02933,train,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,Cc1ccccc1,597.0,620.5,0.53,5.045323,2.44,476.11437918,10.1021/acs.joc.8b02933,train,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,C1CCOC1,589.0,615.0,0.42,5.029384,2.09,476.11437918,10.1021/acs.joc.8b02933,train,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CCOC(C)=O,587.0,610.0,0.39,5.075547,2.12,476.11437918,10.1021/acs.joc.8b02933,train,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,ClCCl,593.5,618.5,0.5,5.021189,2.49,476.11437918,10.1021/acs.joc.8b02933,train,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CN(C)C=O,589.0,615.5,0.45,4.958564,2.3,476.11437918,10.1021/acs.joc.8b02933,train,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CC#N,585.5,611.0,0.37,4.939519,2.38,476.11437918,10.1021/acs.joc.8b02933,train,True
O=Cc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CO,583.0,609.5,0.44,5.045323,2.73,476.11437918,10.1021/acs.joc.8b02933,train,True
COc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CO,576.5,592.0,0.79,5.181844,4.14,478.130029244,10.1021/acs.joc.8b02933,train,True
COc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,CCOC(C)=O,578.0,594.0,0.83,5.1959,4.22,478.130029244,10.1021/acs.joc.8b02933,train,True
COc1ccc(C2=C3C=c4c(oc5ccccc45)=[N+]3[B-](F)(F)n3c2cc2c4ccccc4oc23)cc1,C1CCCCC1,583.5,593.5,0.88,5.30103,4.1,478.130029244,10.1021/acs.joc.8b02933,train,True
F[B-]1(F)n2c(cc3c4ccccc4oc32)C(c2ccccc2)=C2C=c3c(oc4ccccc34)=[N+]21,CO,579.0,596.5,0.76,5.193125,4.02,448.11946456,10.1021/acs.joc.8b02933,val,True
F[B-]1(F)n2c(cc3c4ccccc4oc32)C(c2ccccc2)=C2C=c3c(oc4ccccc34)=[N+]21,CCOC(C)=O,581.0,596.5,0.82,5.093422,4.1,448.11946456,10.1021/acs.joc.8b02933,val,True
F[B-]1(F)n2c(cc3c4ccccc4oc32)C(c2ccccc2)=C2C=c3c(oc4ccccc34)=[N+]21,C1CCCCC1,586.0,597.5,0.84,5.193125,3.99,448.11946456,10.1021/acs.joc.8b02933,val,True
Cc1ccccc1C1=C2C=c3c(oc4ccc(F)cc34)=[N+]2[B-](F)(F)n2c1cc1c3cc(F)ccc3oc12,CO,574.5,587.5,0.89,5.089905,4.3,498.116271,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4ccc(F)cc34)=[N+]2[B-](F)(F)n2c1cc1c3cc(F)ccc3oc12,CCOC(C)=O,576.5,587.5,0.93,5.103804,4.22,498.116271,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4ccc(F)cc34)=[N+]2[B-](F)(F)n2c1cc1c3cc(F)ccc3oc12,C1CCCCC1,581.5,590.0,0.95,5.238046,4.02,498.116271,10.1021/acs.joc.8b02933,train,True
CCCCCCOc1ccc2oc3c(c2c1)=CC1=C(c2ccccc2C)c2cc4c5cc(OCCCCCC)ccc5oc4n2[B-](F)(F)[N+]=31,CO,585.0,603.0,0.29,5.181844,1.67,662.312744632,10.1021/acs.joc.8b02933,train,True
CCCCCCOc1ccc2oc3c(c2c1)=CC1=C(c2ccccc2C)c2cc4c5cc(OCCCCCC)ccc5oc4n2[B-](F)(F)[N+]=31,CCOC(C)=O,587.0,602.5,0.73,5.1959,3.81,662.312744632,10.1021/acs.joc.8b02933,train,True
CCCCCCOc1ccc2oc3c(c2c1)=CC1=C(c2ccccc2C)c2cc4c5cc(OCCCCCC)ccc5oc4n2[B-](F)(F)[N+]=31,C1CCCCC1,592.0,603.0,0.96,5.278754,4.12,662.312744632,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4ccc(C(C)(C)C)cc34)=[N+]2[B-](F)(F)n2c1cc1c3cc(C(C)(C)C)ccc3oc12,CO,586.0,600.5,0.86,5.220108,4.21,574.2603151360001,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4ccc(C(C)(C)C)cc34)=[N+]2[B-](F)(F)n2c1cc1c3cc(C(C)(C)C)ccc3oc12,CCOC(C)=O,587.5,602.0,0.93,5.257679,4.28,574.2603151360001,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4ccc(C(C)(C)C)cc34)=[N+]2[B-](F)(F)n2c1cc1c3cc(C(C)(C)C)ccc3oc12,C1CCCCC1,591.5,602.0,0.89,5.365488,4.11,574.2603151360001,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4c3ccc3ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccc4ccccc4c3oc12,CO,605.5,625.0,0.48,4.963788,3.17,562.1664147520002,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4c3ccc3ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccc4ccccc4c3oc12,CCOC(C)=O,607.0,626.5,0.69,5.0,4.06,562.1664147520002,10.1021/acs.joc.8b02933,train,True
Cc1ccccc1C1=C2C=c3c(oc4c3ccc3ccccc34)=[N+]2[B-](F)(F)n2c1cc1c3ccc4ccccc4c3oc12,C1CCCCC1,613.0,625.0,0.81,5.11059,4.31,562.1664147520002,10.1021/acs.joc.8b02933,train,True
COC(=O)C(Cc1ccc2oc3c(c2c1)=CC1=C(c2ccc(OC)cc2)c2cc4c5cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc5oc4n2[B-](F)(F)[N+]=31)NC(=O)OC(C)(C)C,CO,580.0,595.0,0.82,5.170262,4.01,880.330245164,10.1021/acs.joc.8b02933,train,True
COC(=O)C(Cc1ccc2oc3c(c2c1)=CC1=C(c2ccc(OC)cc2)c2cc4c5cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc5oc4n2[B-](F)(F)[N+]=31)NC(=O)OC(C)(C)C,CCOC(C)=O,581.5,597.0,0.86,5.173186,4.06,880.330245164,10.1021/acs.joc.8b02933,train,True
COC(=O)C(Cc1ccc2oc3c(c2c1)=CC1=C(c2ccc(OC)cc2)c2cc4c5cc(CC(NC(=O)OC(C)(C)C)C(=O)OC)ccc5oc4n2[B-](F)(F)[N+]=31)NC(=O)OC(C)(C)C,C1CCCCC1,586.5,596.5,0.81,5.255273,3.94,880.330245164,10.1021/acs.joc.8b02933,train,True
COc1ccc(C2=C3C=c4c(oc5cc6c(cc45)C4CCC5(C)C(=O)CCC5C4CC6)=[N+]3[B-](F)(F)n3c2cc2c4cc5c(cc4oc23)CCC2C5CCC3(C)C(=O)CCC23)cc1,CO,595.5,613.5,0.52,5.181844,3.71,830.3702595080001,10.1021/acs.joc.8b02933,val,True
COc1ccc(C2=C3C=c4c(oc5cc6c(cc45)C4CCC5(C)C(=O)CCC5C4CC6)=[N+]3[B-](F)(F)n3c2cc2c4cc5c(cc4oc23)CCC2C5CCC3(C)C(=O)CCC23)cc1,CCOC(C)=O,596.5,615.0,0.61,5.190332,3.94,830.3702595080001,10.1021/acs.joc.8b02933,val,True
COc1ccc(C2=C3C=c4c(oc5cc6c(cc45)C4CCC5(C)C(=O)CCC5C4CC6)=[N+]3[B-](F)(F)n3c2cc2c4cc5c(cc4oc23)CCC2C5CCC3(C)C(=O)CCC23)cc1,CCOCC,596.5,611.5,0.88,5.252853,4.04,830.3702595080001,10.1021/acs.joc.8b02933,val,True
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(Cl)=C2C(Br)=C(Cl)C(Cl)=[N+]21,ClCCl,546.0,560.0,0.18,4.87,,517.69319744,10.1021/acs.joc.6b02981,test,True
F[B-]1(F)n2c(Cl)c(Cl)c(Br)c2C(Oc2ccccc2)=C2C(Br)=C(Cl)C(Cl)=[N+]21,ClCCl,532.0,541.0,0.05,4.69,,575.7583845400001,10.1021/acs.joc.6b02981,train,True
F[B-]1(F)n2c(Oc3ccccc3)c(Cl)c(Br)c2C(Oc2ccccc2)=C2C(Br)=C(Cl)C(Oc3ccccc3)=[N+]21,ClCCl,533.0,544.0,0.68,5.1,,691.8887587400001,10.1021/acs.joc.6b02981,test,True
F[B-]1(F)n2c(Oc3ccccc3)c(Cl)c3c2C(=C2C(Br)=C(Cl)C(Oc4ccccc4)=[N+]21)Oc1ccccc1-3,ClCCl,472.0,492.0,0.99,4.48,,611.9625966080001,10.1021/acs.joc.6b02981,train,True
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2)cc1,Cc1ccccc1,698.0,724.0,0.24,4.963316,,737.2720020160001,10.1021/acs.joc.7b01803,test,True
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(Br)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2Br)cc1,Cc1ccccc1,689.0,723.0,0.002,4.861534,,893.093026152,10.1021/acs.joc.7b01803,train,True
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3)=C2c2ccc(C(C)(C)C)cc2)cc1,Cc1ccccc1,694.0,726.0,0.04,4.900367,,1001.459802784,10.1021/acs.joc.7b01803,test,True
COc1ccc(C2=[N+]3C(=Nc4c(-c5cc(OC)c(OC)c(OC)c5Br)c(-c5ccc(C(C)(C)C)cc5)c(-c5ccc(OC)cc5)n4[B-]3(F)F)C(c3cc(OC)c(OC)c(OC)c3Br)=C2c2ccc(C(C)(C)C)cc2)cc1,Cc1ccccc1,706.0,740.0,0.08,4.818226,,1157.2808269200002,10.1021/acs.joc.7b01803,train,True
COc1ccc2c3c(c4ccc(C(C)(C)C)cc4c2c1)=C(c1cc(OC)c(OC)c(OC)c1)C1=Nc2c(-c4cc(OC)c(OC)c(OC)c4)c4c5ccc(C(C)(C)C)cc5c5cc(OC)ccc5c4n2[B-](F)(F)[N+]=31,Cc1ccccc1,797.0,810.0,0.05,5.211388,,997.428502656,10.1021/acs.joc.7b01803,train,True
COc1ccc(C2=[N+]3C(=Nc4c5c6cc(OC)c(OC)c(OC)c6c6cc(C(C)(C)C)ccc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2ccc(C(C)(C)C)cc2c2c(OC)c(OC)c(OC)cc32)cc1,Cc1ccccc1,745.0,771.0,0.35,5.095866,,997.428502656,10.1021/acs.joc.7b01803,val,True
COc1ccc(C2=[N+]3C(=Nc4c5c6ccccc6c6ccc(C(C)(C)C)cc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,Cc1ccccc1,716.0,741.0,0.32,5.16938,,817.3651145520001,10.1021/acs.joc.7b01803,val,True
COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5-c5ccc(C(C)(C)C)cc5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,Cc1ccccc1,701.0,723.0,0.38,5.001734,,819.3807646160001,10.1021/acs.joc.7b01803,train,True
COc1ccc(C2=[N+]3C(=Nc4c5c6ccccc6c6ccc(C(C)(C)C)cc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,ClC(Cl)Cl,716.6,739.5,,,,817.3651145520001,10.1021/acs.joc.7b01803,val,True
COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5-c5ccc(C(C)(C)C)cc5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,ClC(Cl)Cl,700.3,723.4,,,,819.3807646160001,10.1021/acs.joc.7b01803,train,True
COc1ccc(C2=[N+]3C(=Nc4c5c6ccccc6c6ccc(C(C)(C)C)cc6c5c(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,C1CCOC1,711.7,735.4,,,,817.3651145520001,10.1021/acs.joc.7b01803,val,True
COc1ccc(C2=[N+]3C(=Nc4c(-c5ccccc5-c5ccc(C(C)(C)C)cc5)cc(-c5ccc(OC)cc5)n4[B-]3(F)F)c3c2c2cc(C(C)(C)C)ccc2c2ccccc32)cc1,C1CCOC1,697.6,721.0,,,,819.3807646160001,10.1021/acs.joc.7b01803,train,True
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,OCC(F)(F)F,497.0,505.0,0.86,4.78533,8.23,192.067035064,10.1021/jo300724m,test,True
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CO,497.0,507.0,0.87,4.763428,7.33,192.067035064,10.1021/jo300724m,test,True
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CCO,498.0,508.0,0.9,4.748188,7.02,192.067035064,10.1021/jo300724m,test,True
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CC(C)=O,497.5,507.5,0.89,4.740363,7.12,192.067035064,10.1021/jo300724m,test,True
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,CCOC(C)=O,498.0,507.5,0.93,4.770852,6.9,192.067035064,10.1021/jo300724m,test,True
F[B-]1(F)n2cccc2C=C2C=CC=[N+]21,C1CCCCC1,503.5,510.5,0.96,4.880814,6.47,192.067035064,10.1021/jo300724m,test,True
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,OCC(F)(F)F,404.0,480.5,0.88,4.462398,6.34,245.09358416,10.1021/jo300724m,val,True
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,405.0,464.5,0.52,4.518514,3.22,245.09358416,10.1021/jo300724m,val,True
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,406.5,463.0,0.66,4.50515,3.81,245.09358416,10.1021/jo300724m,val,True
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(C)=O,406.0,466.5,0.86,4.491362,4.92,245.09358416,10.1021/jo300724m,val,True
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O,408.5,469.5,0.94,4.518514,5.13,245.09358416,10.1021/jo300724m,val,True
C#CCNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,422.5,482.0,0.93,4.544068,5.34,245.09358416,10.1021/jo300724m,val,True
C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,OCC(F)(F)F,450.5,494.5,0.074,4.672098,0.76,301.156184416,10.1021/jo300724m,train,True
C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CO,453.0,496.0,0.051,4.69897,0.5185,301.156184416,10.1021/jo300724m,train,True
C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CC(C)=O,453.0,496.0,0.063,4.681241,0.61,301.156184416,10.1021/jo300724m,train,True
C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,CCOC(C)=O,457.0,497.0,0.084,4.716003,0.78,301.156184416,10.1021/jo300724m,train,True
C#CCNC1=C2C(C)=CC(C)=[N+]2[B-](F)(F)n2c(C)cc(C)c21,C1CCCCC1,468.5,501.5,0.23,4.770852,1.78,301.156184416,10.1021/jo300724m,train,True
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,OCC(F)(F)F,393.0,449.0,0.23,4.579784,1.4,221.09358416,10.1021/jo300724m,train,True
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,394.5,440.0,0.1,4.477121,0.523,221.09358416,10.1021/jo300724m,train,True
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,397.0,439.0,0.16,4.477121,0.774,221.09358416,10.1021/jo300724m,train,True
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(C)=O,395.5,441.5,0.16,4.477121,0.726,221.09358416,10.1021/jo300724m,train,True
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O,398.5,444.5,0.42,4.491362,2.04,221.09358416,10.1021/jo300724m,train,True
CNC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,418.5,463.0,0.7,4.380211,4.67,221.09358416,10.1021/jo300724m,train,True
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,OCC(F)(F)F,406.0,497.5,0.006,4.431364,0.1251,263.140534352,10.1021/jo300724m,val,True
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CO,410.0,491.0,0.001,4.431364,0.019,263.140534352,10.1021/jo300724m,val,True
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCO,412.5,494.0,0.002,4.447158,0.03073,263.140534352,10.1021/jo300724m,val,True
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CC(C)=O,409.5,492.0,0.002,4.431364,0.0272,263.140534352,10.1021/jo300724m,val,True
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,CCOC(C)=O,412.0,498.0,0.012,4.462398,0.18776,263.140534352,10.1021/jo300724m,val,True
CC(C)(C)NC1=C2C=CC=[N+]2[B-](F)(F)n2cccc21,C1CCCCC1,428.0,503.0,0.63,4.579784,6.17,263.140534352,10.1021/jo300724m,val,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1ccccc1,ClCCl,703.0,736.0,0.13,4.875061,1.01,764.4056005200001,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1ccccc1,C1CCOC1,702.0,734.0,0.11,4.869232,0.97,764.4056005200001,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1ccccc1,CC#N,694.0,733.0,,4.838849,,764.4056005200001,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1ccccc1,ClCCl,700.0,730.0,0.12,4.963788,0.95,660.3178481360002,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1ccccc1,C1CCOC1,691.0,725.0,0.14,4.963788,1.01,660.3178481360002,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5ccccc5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1ccccc1,CC#N,687.0,721.0,,4.939519,,660.3178481360002,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1cccs1,ClCCl,791.0,811.0,0.07,5.064458,0.7,776.3184423920001,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4c3n(c3cc(C(C)(C)C)ccc34)[B-](F)(F)[N+]2=C1c1cccs1,C1CCOC1,792.0,809.0,0.07,5.120574,0.5,776.3184423920001,10.1021/acs.joc.9b00603,train,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1cccs1,ClCCl,795.0,815.0,0.06,5.146128,0.5,672.2306900080002,10.1021/acs.joc.9b00603,val,True
CCC(CC)COC1=CC2=C3c4cc(OCC(CC)CC)c(-c5cccs5)n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]2=C1c1cccs1,C1CCOC1,784.0,802.0,0.06,5.187521,0.5,672.2306900080002,10.1021/acs.joc.9b00603,val,True
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5c4n(c4cc(C(C)(C)C)ccc45)[B-]3(F)F)C=C2OCC(CC)CC)o1,ClCCl,826.0,835.0,0.03,5.190332,0.4,940.583230528,10.1021/acs.joc.9b00603,val,True
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5c4n(c4cc(C(C)(C)C)ccc45)[B-]3(F)F)C=C2OCC(CC)CC)o1,C1CCOC1,816.0,829.0,0.04,5.227887,0.4,940.583230528,10.1021/acs.joc.9b00603,val,True
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,ClCCl,826.0,835.0,0.02,5.271842,0.3,836.495478144,10.1021/acs.joc.9b00603,train,True
CCCCCCCc1ccc(C2=[N+]3C(=C4c5cc(OCC(CC)CC)c(-c6ccc(CCCCCCC)o6)n5[B-](F)(F)[n+]5nnn(c54)[B-]3(F)F)C=C2OCC(CC)CC)o1,C1CCOC1,811.0,829.0,0.04,5.30103,0.3,836.495478144,10.1021/acs.joc.9b00603,train,True
CCCCCCCc1cc2c(o1)=CC1=C3c4cc5oc(CCCCCCC)cc5n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]=21,ClCCl,685.0,697.0,0.39,5.158362,2.65,584.2865480080002,10.1021/acs.joc.9b00603,train,True
CCCCCCCc1cc2c(o1)=CC1=C3c4cc5oc(CCCCCCC)cc5n4[B-](F)(F)[n+]4nnn(c43)[B-](F)(F)[N+]=21,C1CCOC1,676.0,691.0,0.34,5.176091,2.53,584.2865480080002,10.1021/acs.joc.9b00603,train,True
F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,C1CCOC1,761.0,782.0,0.16,5.033424,,544.192235576,10.1021/acs.joc.5b02720,train,True
F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,c1ccccc1,765.0,785.0,0.21,5.053078,,544.192235576,10.1021/acs.joc.5b02720,train,True
F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,ClCCl,762.0,785.0,0.16,5.068186,,544.192235576,10.1021/acs.joc.5b02720,train,True
F[B-]1(F)n2c(c3cc4ccccc4cc3c2-c2ccccc2)C=C2c3cc4ccccc4cc3C(c3ccccc3)=[N+]21,CN(C)C=O,764.0,788.0,0.14,5.0,,544.192235576,10.1021/acs.joc.5b02720,train,True
COc1ccccc1C1=[N+]2C(=Cc3c4cc5ccccc5cc4c(-c4ccccc4OC)n3[B-]2(F)F)c2cc3ccccc3cc21,C1CCOC1,738.0,760.0,0.29,5.136721,,604.213364944,10.1021/acs.joc.5b02720,train,True
F[B-]1(F)n2c(c3ccccc3c2-c2ccccc2)C=C2c3ccccc3C(c3ccccc3)=[N+]21,C1CCOC1,640.0,662.0,0.57,5.029384,,444.160935448,10.1021/acs.joc.5b02720,train,True
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,CCCCCC,473.0,516.0,0.99,4.506505,,293.09358416000003,10.1021/ol503379c,test,False
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,Cc1ccccc1,472.0,520.0,0.99,4.453318,,293.09358416000003,10.1021/ol503379c,test,False
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,C1CCOC1,468.0,518.0,0.99,4.456366,,293.09358416000003,10.1021/ol503379c,test,False
F[B-]1(F)n2c(c3cccc4cccc2c43)=Nc2cccc[n+]21,CC#N,460.0,514.0,0.99,4.450249,,293.09358416000003,10.1021/ol503379c,test,False
Cc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,CCCCCC,464.0,494.0,0.99,4.519828,,307.109234224,10.1021/ol503379c,train,False
Cc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,Cc1ccccc1,475.0,498.0,0.99,4.457882,,307.109234224,10.1021/ol503379c,train,False
Cc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,C1CCOC1,472.0,496.0,0.99,4.465383,,307.109234224,10.1021/ol503379c,train,False
Cc1cccc2[n+]1[B-](F)(F)n1c(c3cccc4cccc1c43)=N2,CC#N,465.0,495.0,0.99,4.471292,,307.109234224,10.1021/ol503379c,train,False
